time,signal
2.463000000000000078e+00,5.310317427860523631e-01
2.463999999999999968e+00,6.011914721549601603e-01
2.464999999999999858e+00,5.861988745406828683e-01
2.466000000000000192e+00,5.886115859784764037e-01
2.467000000000000082e+00,5.605114358867262503e-01
2.467999999999999972e+00,5.474184670050262769e-01
2.468999999999999861e+00,5.233407607540857542e-01
2.470000000000000195e+00,4.535656585927592688e-01
2.471000000000000085e+00,4.980234330142384036e-01
2.471999999999999975e+00,4.417273002353397926e-01
2.472999999999999865e+00,4.181123370395098959e-01
2.474000000000000199e+00,4.279892535985018731e-01
2.475000000000000089e+00,4.146616183103070119e-01
2.475999999999999979e+00,4.184275734591538787e-01
2.476999999999999869e+00,4.325518115246818063e-01
2.478000000000000203e+00,4.461828724258168899e-01
2.479000000000000092e+00,4.652037256977988866e-01
2.479999999999999982e+00,5.051052486032719946e-01
2.480999999999999872e+00,5.212482080523083150e-01
2.482000000000000206e+00,5.220692450225126180e-01
2.483000000000000096e+00,5.518077555132697709e-01
2.483999999999999986e+00,5.721984027918343152e-01
2.484999999999999876e+00,5.891769740759170704e-01
2.486000000000000210e+00,5.828292604069409411e-01
2.487000000000000099e+00,5.873687690210708245e-01
2.487999999999999989e+00,5.354611650389919930e-01
2.488999999999999879e+00,5.124720814373870947e-01
2.490000000000000213e+00,5.201034253704343024e-01
2.491000000000000103e+00,4.701380178797246456e-01
2.491999999999999993e+00,4.051843626485964189e-01
2.492999999999999883e+00,4.537645724880668974e-01
2.494000000000000217e+00,4.195953002714088997e-01
2.495000000000000107e+00,3.954760905403313931e-01
2.495999999999999996e+00,3.713956226008884309e-01
2.496999999999999886e+00,4.220519567606946243e-01
2.498000000000000220e+00,4.579113421994601141e-01
2.499000000000000110e+00,4.764737416392286762e-01
2.500000000000000000e+00,1.490315625868018801e+00
2.500999999999999890e+00,8.376601225829788389e-01
2.502000000000000224e+00,5.627672147621437526e-02
2.503000000000000114e+00,5.696734778277374733e-01
2.504000000000000004e+00,5.807139230159548138e-01
2.504999999999999893e+00,6.145640132221660279e-01
2.506000000000000227e+00,5.878601812074673028e-01
2.507000000000000117e+00,5.750687847574325051e-01
2.508000000000000007e+00,5.300049846691522459e-01
2.508999999999999897e+00,5.262816549641647912e-01
2.510000000000000231e+00,5.247800207789860005e-01
2.511000000000000121e+00,4.849150533885721592e-01
2.512000000000000011e+00,4.308553629673765872e-01
2.512999999999999901e+00,4.308105620458047569e-01
2.514000000000000234e+00,3.690760654994651446e-01
2.515000000000000124e+00,3.829828584729122465e-01
2.516000000000000014e+00,3.965929315652984566e-01
2.516999999999999904e+00,4.308783050376387425e-01
2.518000000000000238e+00,3.886110733576652043e-01
2.519000000000000128e+00,4.098072223685727544e-01
2.520000000000000018e+00,5.236772866829862982e-01
2.520999999999999908e+00,5.066772062420589195e-01
2.522000000000000242e+00,5.243296821944368746e-01
2.523000000000000131e+00,5.743374514278053455e-01
2.524000000000000021e+00,6.094277789580532234e-01
2.524999999999999911e+00,5.736460559439222617e-01
2.526000000000000245e+00,6.085247661114692175e-01
2.527000000000000135e+00,6.014387941510085378e-01
2.528000000000000025e+00,5.560519860530633851e-01
2.528999999999999915e+00,5.398330820372998495e-01
2.530000000000000249e+00,4.786859744135196770e-01
2.531000000000000139e+00,4.189909704577618466e-01
2.532000000000000028e+00,4.268568335982717010e-01
2.532999999999999918e+00,4.284380328905830204e-01
2.534000000000000252e+00,3.853282165208030685e-01
2.535000000000000142e+00,3.900927265123796950e-01
2.536000000000000032e+00,4.110681206325169645e-01
2.536999999999999922e+00,4.048760509378497296e-01
2.538000000000000256e+00,4.255385550129306971e-01
2.539000000000000146e+00,4.506605866257738513e-01
2.540000000000000036e+00,4.517446233184365112e-01
2.540999999999999925e+00,5.039244463499615856e-01
2.542000000000000259e+00,5.182899688264469562e-01
2.543000000000000149e+00,5.471464834589045978e-01
2.544000000000000039e+00,5.753146453661279747e-01
2.544999999999999929e+00,5.833948332116796198e-01
2.546000000000000263e+00,5.620086355306770365e-01
2.547000000000000153e+00,5.565913577280554581e-01
2.548000000000000043e+00,5.456292251628067635e-01
2.548999999999999932e+00,4.897347700561111017e-01
2.550000000000000266e+00,4.589263549181066826e-01
2.551000000000000156e+00,4.454443163201011191e-01
2.552000000000000046e+00,3.991691177207670194e-01
2.552999999999999936e+00,3.717579229715410882e-01
2.554000000000000270e+00,3.783602328644618540e-01
2.555000000000000160e+00,3.668267032368432989e-01
2.556000000000000050e+00,3.778450096962154836e-01
2.556999999999999940e+00,3.431355132854352341e-01
2.558000000000000274e+00,4.172811107545010834e-01
2.559000000000000163e+00,3.852282377378440925e-01
2.560000000000000053e+00,4.293129470270752313e-01
2.560999999999999943e+00,4.775576116109347957e-01
2.561999999999999833e+00,5.084760340354372854e-01
2.563000000000000167e+00,4.678946017119743894e-01
2.564000000000000057e+00,4.941318050557087505e-01
2.564999999999999947e+00,4.991475437412640215e-01
2.565999999999999837e+00,5.190061808188193293e-01
2.567000000000000171e+00,4.940085161147814707e-01
2.568000000000000060e+00,4.733964967906353905e-01
2.568999999999999950e+00,4.434048650063196484e-01
2.569999999999999840e+00,4.163730714572090874e-01
2.571000000000000174e+00,3.975292928020435212e-01
2.572000000000000064e+00,3.699829016715746599e-01
2.572999999999999954e+00,3.244302972280976860e-01
2.573999999999999844e+00,3.056197780909274409e-01
2.575000000000000178e+00,3.178995391936697557e-01
2.576000000000000068e+00,2.878313146160176306e-01
2.576999999999999957e+00,3.280293629531857436e-01
2.577999999999999847e+00,3.406040182530043481e-01
2.579000000000000181e+00,3.678870079933163062e-01
2.580000000000000071e+00,4.131262110205686788e-01
2.580999999999999961e+00,4.256181760156809712e-01
2.581999999999999851e+00,4.460685728140960649e-01
2.583000000000000185e+00,4.803648789010895315e-01
2.584000000000000075e+00,4.872830670185249735e-01
2.584999999999999964e+00,4.969155435707153234e-01
2.585999999999999854e+00,4.851517517225639176e-01
2.587000000000000188e+00,4.481007211740243301e-01
2.588000000000000078e+00,4.306261880281264109e-01
2.588999999999999968e+00,3.826940883930762816e-01
2.589999999999999858e+00,3.800709070553233149e-01
2.591000000000000192e+00,3.153511063070335574e-01
2.592000000000000082e+00,3.025497932828400405e-01
2.592999999999999972e+00,2.529354328079078118e-01
2.593999999999999861e+00,3.084912264676048510e-01
2.595000000000000195e+00,2.675288345619143415e-01
2.596000000000000085e+00,2.847963780738571038e-01
2.596999999999999975e+00,2.771988638848399411e-01
2.597999999999999865e+00,2.988407087470724144e-01
2.599000000000000199e+00,2.908242990176429510e-01
2.600000000000000089e+00,3.490896466874662818e-01
2.600999999999999979e+00,3.839697933753121739e-01
2.601999999999999869e+00,3.746158802839161250e-01
2.603000000000000203e+00,4.042431725087096139e-01
2.604000000000000092e+00,4.319170567591494869e-01
2.604999999999999982e+00,4.029307565932878088e-01
2.605999999999999872e+00,4.053165437477313504e-01
2.607000000000000206e+00,4.064170667310337826e-01
2.608000000000000096e+00,3.789765968431347831e-01
2.608999999999999986e+00,3.490397031216053714e-01
2.609999999999999876e+00,3.509836051468380180e-01
2.611000000000000210e+00,2.447776077003654405e-01
2.612000000000000099e+00,2.473559006702952812e-01
2.612999999999999989e+00,2.213176122317037364e-01
2.613999999999999879e+00,2.273532248549645363e-01
2.615000000000000213e+00,2.119222222052366822e-01
2.616000000000000103e+00,1.789092031368131885e-01
2.616999999999999993e+00,1.711654488701391252e-01
2.617999999999999883e+00,2.298072028519068943e-01
2.619000000000000217e+00,2.512709659750018143e-01
2.620000000000000107e+00,2.740692907424019942e-01
2.620999999999999996e+00,3.088658407286163365e-01
2.621999999999999886e+00,3.422969129656755483e-01
2.623000000000000220e+00,3.286295095306486780e-01
2.624000000000000110e+00,3.443630289395224753e-01
2.625000000000000000e+00,3.336420548842217171e-01
2.625999999999999890e+00,3.319464114953190048e-01
2.627000000000000224e+00,3.306828887633015412e-01
2.628000000000000114e+00,3.392323348998049770e-01
2.629000000000000004e+00,3.021687194129728526e-01
2.629999999999999893e+00,2.982575136782102954e-01
2.631000000000000227e+00,1.953791171506086277e-01
2.632000000000000117e+00,2.095984607614184980e-01
2.633000000000000007e+00,1.177230194817514147e-01
2.633999999999999897e+00,1.080110915011312234e-01
2.635000000000000231e+00,1.120309798534361578e-01
2.636000000000000121e+00,1.145101865893308757e-01
2.637000000000000011e+00,1.422101666009560617e-01
2.637999999999999901e+00,1.372752484320729494e-01
2.639000000000000234e+00,1.872778611108311120e-01
2.640000000000000124e+00,2.214980490034752503e-01
2.641000000000000014e+00,2.622208898509574837e-01
2.641999999999999904e+00,2.535721683516961589e-01
2.643000000000000238e+00,2.387588933394317603e-01
2.644000000000000128e+00,2.450323828643607427e-01
2.645000000000000018e+00,2.929168058115587669e-01
2.645999999999999908e+00,3.151546150828630766e-01
2.647000000000000242e+00,2.364321715178530070e-01
2.648000000000000131e+00,2.408025178047861203e-01
2.649000000000000021e+00,1.696643190548860758e-01
2.649999999999999911e+00,1.703515849526646975e-01
2.651000000000000245e+00,1.458515544523347196e-01
2.652000000000000135e+00,7.947456450423232011e-02
2.653000000000000025e+00,8.650992927762379825e-02
2.653999999999999915e+00,7.463034404694215973e-02
2.655000000000000249e+00,6.249204632204366505e-02
2.656000000000000139e+00,5.746118330125446483e-02
2.657000000000000028e+00,9.745467529942751506e-02
2.657999999999999918e+00,9.250893059679418662e-02
2.659000000000000252e+00,1.026292117326333408e-01
2.660000000000000142e+00,1.192768845311442116e-01
2.661000000000000032e+00,1.338120649767261250e-01
2.661999999999999922e+00,1.842841043436830029e-01
2.663000000000000256e+00,1.850602631756762539e-01
2.664000000000000146e+00,2.081476669884582131e-01
2.665000000000000036e+00,1.970709422827683632e-01
2.665999999999999925e+00,2.200538051808030859e-01
2.667000000000000259e+00,1.436749028256532335e-01
2.668000000000000149e+00,1.500519439747846906e-01
2.669000000000000039e+00,1.198965062860004593e-01
2.669999999999999929e+00,1.144473834437093329e-01
2.671000000000000263e+00,4.124106055199895648e-02
2.672000000000000153e+00,2.748818083093163694e-02
2.673000000000000043e+00,-2.270734496101725619e-02
2.673999999999999932e+00,-1.177833770957521786e-02
2.675000000000000266e+00,-5.537085248493153755e-02
2.676000000000000156e+00,-3.440079006777693738e-02
2.677000000000000046e+00,-2.247360215756139673e-02
2.677999999999999936e+00,-1.573071536973526946e-02
2.679000000000000270e+00,2.712368726794575635e-02
2.680000000000000160e+00,6.882335161328032025e-02
2.681000000000000050e+00,6.901166697881278012e-02
2.681999999999999940e+00,1.152343283485872533e-01
2.683000000000000274e+00,1.001691076671805819e-01
2.684000000000000163e+00,1.033188615871956512e-01
2.685000000000000053e+00,1.281406327901170039e-01
2.685999999999999943e+00,8.754843808057080623e-02
2.687000000000000277e+00,8.535774812457770644e-02
2.688000000000000167e+00,5.646896246316730761e-02
2.689000000000000057e+00,1.814470408795537670e-02
2.689999999999999947e+00,-6.462042363087484430e-04
2.690999999999999837e+00,1.084274248086042336e-02
2.692000000000000171e+00,-1.191782978141447680e-01
2.693000000000000060e+00,-7.800420201552776822e-02
2.693999999999999950e+00,-6.994016815939108067e-02
2.694999999999999840e+00,-1.106543284345948286e-01
2.696000000000000174e+00,-7.634268312656436462e-02
2.697000000000000064e+00,-1.213975731887626947e-01
2.697999999999999954e+00,-9.962194558045894821e-02
2.698999999999999844e+00,-6.286313427423742550e-02
2.700000000000000178e+00,6.722978895355987382e-03
2.701000000000000068e+00,-2.173900719848485819e-03
2.701999999999999957e+00,3.860233893467075739e-02
2.702999999999999847e+00,3.955138172101123339e-02
2.704000000000000181e+00,3.191050316103942464e-02
2.705000000000000071e+00,6.801652729534717057e-02
2.705999999999999961e+00,2.020872575047358288e-02
2.706999999999999851e+00,5.532481265507205315e-03
2.708000000000000185e+00,3.379491185203031822e-03
2.709000000000000075e+00,-5.558580952005939824e-02
2.709999999999999964e+00,-5.743539655840410735e-02
2.710999999999999854e+00,-9.622855324259349530e-02
2.712000000000000188e+00,-1.282995808219153655e-01
2.713000000000000078e+00,-1.713842676971271684e-01
2.713999999999999968e+00,-1.914277482883491033e-01
2.714999999999999858e+00,-2.051969891806777468e-01
2.716000000000000192e+00,-2.257317177065734926e-01
2.717000000000000082e+00,-1.909894979262913850e-01
2.717999999999999972e+00,-1.717315179284847060e-01
2.718999999999999861e+00,-1.349466289466958457e-01
2.720000000000000195e+00,-1.403124621133303163e-01
2.721000000000000085e+00,-7.430535802790926014e-02
2.721999999999999975e+00,-4.455177305604626770e-02
2.722999999999999865e+00,-5.260010164129151622e-02
2.724000000000000199e+00,-1.973300857921819751e-02
2.725000000000000089e+00,-1.792191806770088158e-02
2.725999999999999979e+00,-7.635420817683363781e-02
2.726999999999999869e+00,-7.046363965724580791e-02
2.728000000000000203e+00,-1.278102402325746456e-01
2.729000000000000092e+00,-7.801200362120738752e-02
2.729999999999999982e+00,-1.532647181644597734e-01
2.730999999999999872e+00,-1.932285574793504435e-01
2.732000000000000206e+00,-2.215357255915245682e-01
2.733000000000000096e+00,-2.546180583586501456e-01
2.733999999999999986e+00,-2.122411764248680333e-01
2.734999999999999876e+00,-2.451484444797591145e-01
2.736000000000000210e+00,-2.700505464120266375e-01
2.737000000000000099e+00,-2.209864261340838687e-01
2.737999999999999989e+00,-2.244512932780421133e-01
2.738999999999999879e+00,-2.541159500380006930e-01
2.740000000000000213e+00,-2.053848488706460362e-01
2.741000000000000103e+00,-2.064181347398316990e-01
2.741999999999999993e+00,-1.250658360480272346e-01
2.742999999999999883e+00,-1.052058937701316199e-01
2.744000000000000217e+00,-9.018106125022196107e-02
2.745000000000000107e+00,-8.551268573529710593e-02
2.745999999999999996e+00,-1.001802604996432644e-01
2.746999999999999886e+00,-1.152621856628973651e-01
2.748000000000000220e+00,-1.528543464178624411e-01
2.749000000000000110e+00,-2.015740486771378515e-01
2.750000000000000000e+00,-2.152656852082521222e-01
2.750999999999999890e+00,-2.902469895711801140e-01
2.752000000000000224e+00,-2.898915094732715247e-01
2.753000000000000114e+00,-3.291413810984763488e-01
2.754000000000000004e+00,-3.456870527392685855e-01
2.754999999999999893e+00,-3.721158218933147133e-01
2.756000000000000227e+00,-3.480304834680211234e-01
2.757000000000000117e+00,-2.843602225917044590e-01
2.758000000000000007e+00,-3.409697484254141653e-01
2.758999999999999897e+00,-2.743353157757010830e-01
2.760000000000000231e+00,-2.468920855277962623e-01
2.761000000000000121e+00,-2.507698869529809138e-01
2.762000000000000011e+00,-1.827155110755270262e-01
2.762999999999999901e+00,-1.783300983123970174e-01
2.764000000000000234e+00,-1.727634649676227929e-01
2.765000000000000124e+00,-1.761929517279049728e-01
2.766000000000000014e+00,-1.709993400712769562e-01
2.766999999999999904e+00,-2.202637982672370487e-01
2.768000000000000238e+00,-2.730072713125649697e-01
2.769000000000000128e+00,-2.110747697524290312e-01
2.770000000000000018e+00,-2.840098315278460905e-01
2.770999999999999908e+00,-3.659945483788148435e-01
2.772000000000000242e+00,-3.654018867248756131e-01
2.773000000000000131e+00,-4.051002551209297309e-01
2.774000000000000021e+00,-3.929768019185979622e-01
2.774999999999999911e+00,-3.947745165794783739e-01
2.776000000000000245e+00,-3.822455232949799608e-01
2.777000000000000135e+00,-3.838222587370758165e-01
2.778000000000000025e+00,-3.681328123916587924e-01
2.778999999999999915e+00,-3.608535695327347859e-01
2.780000000000000249e+00,-3.318877335456924538e-01
2.781000000000000139e+00,-3.135793118029969184e-01
2.782000000000000028e+00,-2.950796467432855730e-01
2.782999999999999918e+00,-2.406662368516890860e-01
2.784000000000000252e+00,-2.127807896478140504e-01
2.785000000000000142e+00,-2.186256753009068465e-01
2.786000000000000032e+00,-2.712097268298039321e-01
2.786999999999999922e+00,-3.041057783854628771e-01
2.788000000000000256e+00,-2.808787364744624315e-01
2.789000000000000146e+00,-3.164844781462773371e-01
2.790000000000000036e+00,-3.623230274464574463e-01
2.790999999999999925e+00,-4.155864638665343058e-01
2.792000000000000259e+00,-4.211587738834048356e-01
2.793000000000000149e+00,-4.350147954474642420e-01
2.794000000000000039e+00,-4.769818476100906590e-01
2.794999999999999929e+00,-4.823714946834632977e-01
2.796000000000000263e+00,-4.514899674315120404e-01
2.797000000000000153e+00,-4.573079505759604091e-01
2.798000000000000043e+00,-4.381567564321811048e-01
2.798999999999999932e+00,-4.076835309643357941e-01
2.800000000000000266e+00,-4.105087445470608221e-01
2.801000000000000156e+00,-3.608524718897774819e-01
2.802000000000000046e+00,-3.488436881270421397e-01
2.802999999999999936e+00,-3.429066856338111591e-01
2.804000000000000270e+00,-3.086259742950295815e-01
2.805000000000000160e+00,-3.222711619346098066e-01
2.806000000000000050e+00,-3.219200049638039074e-01
2.806999999999999940e+00,-3.205276845362342586e-01
2.808000000000000274e+00,-3.337239228741702424e-01
2.809000000000000163e+00,-3.965109593432023516e-01
2.810000000000000053e+00,-4.224807552260516630e-01
2.810999999999999943e+00,-4.638091924725010196e-01
2.812000000000000277e+00,-4.973197136077951441e-01
2.813000000000000167e+00,-4.863252307889678328e-01
2.814000000000000057e+00,-5.231821794699820227e-01
2.814999999999999947e+00,-5.422103849366998185e-01
2.815999999999999837e+00,-5.166298825864384936e-01
2.817000000000000171e+00,-5.208358775777937044e-01
2.818000000000000060e+00,-4.976601289609020040e-01
2.818999999999999950e+00,-3.839772124788187191e-01
2.819999999999999840e+00,-4.498249030226841305e-01
2.821000000000000174e+00,-3.799486252350038340e-01
2.822000000000000064e+00,-3.793291202282301766e-01
2.822999999999999954e+00,-3.178455863133289316e-01
2.823999999999999844e+00,-3.470205606289153977e-01
2.825000000000000178e+00,-3.590122123457045733e-01
2.826000000000000068e+00,-3.642293864083675503e-01
2.826999999999999957e+00,-3.500831401933182652e-01
2.827999999999999847e+00,-3.588360687509358216e-01
2.829000000000000181e+00,-4.328056146953483951e-01
2.830000000000000071e+00,-4.366453504317280299e-01
2.830999999999999961e+00,-4.897242180918063847e-01
2.831999999999999851e+00,-5.113021513350244351e-01
2.833000000000000185e+00,-5.265077332982709413e-01
2.834000000000000075e+00,-5.671715126650446193e-01
2.834999999999999964e+00,-5.437248529053967383e-01
2.835999999999999854e+00,-5.501345165425706174e-01
2.837000000000000188e+00,-5.142951311562611316e-01
2.838000000000000078e+00,-5.237832027593347650e-01
2.838999999999999968e+00,-4.993027803993261848e-01
2.839999999999999858e+00,-4.251333259950453858e-01
2.841000000000000192e+00,-4.561169738162463849e-01
2.842000000000000082e+00,-4.209157439667957634e-01
2.842999999999999972e+00,-3.790949161057907690e-01
2.843999999999999861e+00,-3.459442510756748357e-01
2.845000000000000195e+00,-3.695117563337041444e-01
2.846000000000000085e+00,-3.653785933515280027e-01
2.846999999999999975e+00,-3.517048650349093863e-01
2.847999999999999865e+00,-3.888332234195531756e-01
2.849000000000000199e+00,-4.712468394301732033e-01
2.850000000000000089e+00,-4.802047364730713253e-01
2.850999999999999979e+00,-4.951536714114338489e-01
2.851999999999999869e+00,-5.234563106164169533e-01
2.853000000000000203e+00,-5.599012152313052049e-01
2.854000000000000092e+00,-5.677735228846153559e-01
2.854999999999999982e+00,-6.022737812655292178e-01
2.855999999999999872e+00,-6.002303584034353046e-01
2.857000000000000206e+00,-5.773097928307594495e-01
2.858000000000000096e+00,-5.463375868200538443e-01
2.858999999999999986e+00,-5.152354636655467335e-01
2.859999999999999876e+00,-4.765996421563092889e-01
2.861000000000000210e+00,-4.881016735392087469e-01
2.862000000000000099e+00,-4.445779757993126857e-01
2.862999999999999989e+00,-3.870408758090474466e-01
2.863999999999999879e+00,-3.862211810313172511e-01
2.865000000000000213e+00,-4.388513359279117010e-01
2.866000000000000103e+00,-4.324228307636523994e-01
2.866999999999999993e+00,-4.308804560931212557e-01
2.867999999999999883e+00,-4.423900442983579318e-01
2.869000000000000217e+00,-4.816420370167147635e-01
2.870000000000000107e+00,-5.313105754876980003e-01
2.870999999999999996e+00,-4.896987332169349116e-01
2.871999999999999886e+00,-5.571649516153056592e-01
2.873000000000000220e+00,-5.826115684377700665e-01
2.874000000000000110e+00,-5.879823688177934216e-01
2.875000000000000000e+00,-5.713144725354848408e-01
2.875999999999999890e+00,-5.957445470878157678e-01
2.877000000000000224e+00,-5.724117952317269165e-01
2.878000000000000114e+00,-5.505081451121188740e-01
2.879000000000000004e+00,-4.998793476568621497e-01
2.879999999999999893e+00,-5.014324519030630700e-01
2.881000000000000227e+00,-4.790625585354759131e-01
2.882000000000000117e+00,-4.279746057608306842e-01
2.883000000000000007e+00,-4.611614553620756451e-01
2.883999999999999897e+00,-3.774333192847919016e-01
2.885000000000000231e+00,-4.099583691882764391e-01
2.886000000000000121e+00,-4.036665907355248550e-01
2.887000000000000011e+00,-4.150862960815338010e-01
2.887999999999999901e+00,-4.259422535213872041e-01
2.889000000000000234e+00,-4.520438958152496189e-01
2.890000000000000124e+00,-5.171594929793803530e-01
2.891000000000000014e+00,-5.094680713026298324e-01
2.891999999999999904e+00,-5.977479191660756142e-01
2.893000000000000238e+00,-6.015704295917825295e-01
2.894000000000000128e+00,-5.962571070236351023e-01
2.895000000000000018e+00,-6.156973143448056796e-01
2.895999999999999908e+00,-5.905438589969141949e-01
2.897000000000000242e+00,-5.736303563593065924e-01
2.898000000000000131e+00,-5.486080697255780736e-01
2.899000000000000021e+00,-5.282197874921028546e-01
2.899999999999999911e+00,-4.954055603323878620e-01
2.901000000000000245e+00,-4.411650285566113272e-01
2.902000000000000135e+00,-4.664992042126913652e-01
2.903000000000000025e+00,-4.370653703069472540e-01
2.903999999999999915e+00,-3.984959097498413927e-01
2.905000000000000249e+00,-3.768579560572745679e-01
2.906000000000000139e+00,-4.245927630971309541e-01
2.907000000000000028e+00,-3.899774951770345055e-01
2.907999999999999918e+00,-4.170458920995457341e-01
2.909000000000000252e+00,-4.763914069524864403e-01
2.910000000000000142e+00,-4.978896878437628071e-01
2.911000000000000032e+00,-5.063904361940443355e-01
2.911999999999999922e+00,-5.038279711310428288e-01
2.913000000000000256e+00,-5.624754047137741075e-01
2.914000000000000146e+00,-6.157853837115955242e-01
2.915000000000000036e+00,-5.903210015493393081e-01
2.915999999999999925e+00,-5.582096748710596579e-01
2.917000000000000259e+00,-5.980224186499251138e-01
2.918000000000000149e+00,-4.981843339512079805e-01
2.919000000000000039e+00,-5.152291836847333606e-01
2.919999999999999929e+00,-4.968863746282848326e-01
2.921000000000000263e+00,-4.181549744575431271e-01
2.922000000000000153e+00,-3.979073434679957222e-01
2.923000000000000043e+00,-4.037417524421210713e-01
2.923999999999999932e+00,-3.490184387940426514e-01
2.925000000000000266e+00,-4.026763616849697858e-01
2.926000000000000156e+00,-4.079936664439468008e-01
2.927000000000000046e+00,-3.978256834030121092e-01
2.927999999999999936e+00,-4.102964402806488220e-01
2.929000000000000270e+00,-4.174649276735719061e-01
2.930000000000000160e+00,-4.722457571957284772e-01
2.931000000000000050e+00,-4.688388887696973706e-01
2.931999999999999940e+00,-5.220038539180139603e-01
2.933000000000000274e+00,-5.417750792326908593e-01
2.934000000000000163e+00,-5.738844485867087286e-01
2.935000000000000053e+00,-5.375202755863783821e-01
2.935999999999999943e+00,-5.412298344516686122e-01
2.937000000000000277e+00,-5.442356492394410106e-01
2.938000000000000167e+00,-5.280984371005861266e-01
2.939000000000000057e+00,-5.049064819525858061e-01
2.939999999999999947e+00,-4.703907359407787370e-01
2.941000000000000281e+00,-4.045897549400987447e-01
2.942000000000000171e+00,-3.976537237698686278e-01
2.943000000000000060e+00,-3.513946652330106613e-01
2.943999999999999950e+00,-3.446449822705463517e-01
2.944999999999999840e+00,-3.104179463128790006e-01
2.946000000000000174e+00,-3.492495164100279381e-01
2.947000000000000064e+00,-3.192078761606740867e-01
2.947999999999999954e+00,-3.585312157371897124e-01
2.948999999999999844e+00,-4.001969997397321621e-01
2.950000000000000178e+00,-3.913534638886285721e-01
2.951000000000000068e+00,-4.709775803106371894e-01
2.951999999999999957e+00,-4.998611933892953552e-01
2.952999999999999847e+00,-5.041652348801221040e-01
2.954000000000000181e+00,-5.080592363156489766e-01
2.955000000000000071e+00,-5.021069706790171061e-01
2.955999999999999961e+00,-5.244542212366103406e-01
2.956999999999999851e+00,-4.897314547419373554e-01
2.958000000000000185e+00,-4.489141189851139080e-01
2.959000000000000075e+00,-4.562732772870818909e-01
2.959999999999999964e+00,-4.232962286159636656e-01
2.960999999999999854e+00,-3.713122357928786976e-01
2.962000000000000188e+00,-3.690921777211437216e-01
2.963000000000000078e+00,-3.230836315585392526e-01
2.963999999999999968e+00,-3.101982769330898226e-01
2.964999999999999858e+00,-2.489088733443287349e-01
2.966000000000000192e+00,-3.253895744826260095e-01
2.967000000000000082e+00,-3.145662978337701587e-01
2.967999999999999972e+00,-3.374897700388508892e-01
2.968999999999999861e+00,-3.443709875508134677e-01
2.970000000000000195e+00,-3.640902361304763635e-01
2.971000000000000085e+00,-4.010597587928889096e-01
2.971999999999999975e+00,-4.752136661542462615e-01
2.972999999999999865e+00,-4.174169444556734554e-01
2.974000000000000199e+00,-4.495586645904933176e-01
2.975000000000000089e+00,-5.007420235448306611e-01
2.975999999999999979e+00,-4.786889539517489855e-01
2.976999999999999869e+00,-4.510013792432570057e-01
2.978000000000000203e+00,-4.033033139678384726e-01
2.979000000000000092e+00,-4.137983915459162443e-01
2.979999999999999982e+00,-3.600131193744178226e-01
2.980999999999999872e+00,-3.333580760864144343e-01
2.982000000000000206e+00,-2.910716178105854923e-01
2.983000000000000096e+00,-2.766284140989878626e-01
2.983999999999999986e+00,-2.540541345386162497e-01
2.984999999999999876e+00,-2.368550060319383477e-01
2.986000000000000210e+00,-2.421131062604092721e-01
2.987000000000000099e+00,-2.468626980783579783e-01
2.987999999999999989e+00,-3.286033648201766022e-01
2.988999999999999879e+00,-2.775630868395186357e-01
2.990000000000000213e+00,-3.319950393287879886e-01
2.991000000000000103e+00,-3.758832828476035282e-01
2.991999999999999993e+00,-3.862762475943384288e-01
2.992999999999999883e+00,-4.137777807776840677e-01
2.994000000000000217e+00,-4.170449899793785553e-01
2.995000000000000107e+00,-3.933986700640701439e-01
2.995999999999999996e+00,-3.799501921188226938e-01
2.996999999999999886e+00,-3.509801637047774148e-01
2.998000000000000220e+00,-3.596333395125660415e-01
2.999000000000000110e+00,-3.586105892671638817e-01
3.000000000000000000e+00,-2.804411572877836267e-01
3.000999999999999890e+00,-2.444280269767667435e-01
3.002000000000000224e+00,-2.307736625274227626e-01
3.003000000000000114e+00,-1.811549592486462190e-01
3.004000000000000004e+00,-2.176484502355991169e-01
3.004999999999999893e+00,-2.218734038289885413e-01
3.006000000000000227e+00,-1.681863869138234824e-01
3.007000000000000117e+00,-1.836467078827253019e-01
3.008000000000000007e+00,-1.918564710480895885e-01
3.008999999999999897e+00,-2.459736609209167701e-01
3.010000000000000231e+00,-2.589274972560958177e-01
3.011000000000000121e+00,-2.749389499198623965e-01
3.012000000000000011e+00,-3.056932466553815009e-01
3.012999999999999901e+00,-3.124271877416265886e-01
3.014000000000000234e+00,-3.506202828917657222e-01
3.015000000000000124e+00,-3.234788902853742432e-01
3.016000000000000014e+00,-3.518349279526670204e-01
3.016999999999999904e+00,-3.007607508322032164e-01
3.018000000000000238e+00,-2.942686836207530909e-01
3.019000000000000128e+00,-2.549873235116261738e-01
3.020000000000000018e+00,-1.909040403333909230e-01
3.020999999999999908e+00,-1.887472482295796117e-01
3.022000000000000242e+00,-1.557607284218303079e-01
3.023000000000000131e+00,-1.315411540662427270e-01
3.024000000000000021e+00,-8.036550912423878756e-02
3.024999999999999911e+00,-7.318890364772642765e-02
3.026000000000000245e+00,-1.019146049829346562e-01
3.027000000000000135e+00,-1.162949319737264509e-01
3.028000000000000025e+00,-1.214165970413179085e-01
3.028999999999999915e+00,-1.196703950346354184e-01
3.030000000000000249e+00,-1.843609442156193823e-01
3.031000000000000139e+00,-2.402113380661585196e-01
